NAME	DESCRIPTION	SMARTA_GITR_KO_1_htsqct	SMARTA_GITR_KO_2_htsqct	SMARTA_GITR_KO_3_htsqct	SMARTA_GITR_WT_1_htsqct	SMARTA_GITR_WT_2_htsqct	SMARTA_GITR_WT_3_htsqct
Ogfod2	Ogfod2	16.861722866214	21.6624281957962	17.4786813659365	15.0021866293025	14.0646588293932	14.3787884525783
Ogfr	Ogfr	227.001551497172	299.710258022684	214.856109789252	223.25516152655	221.274681979265	219.915437751372
Ogg1	Ogg1	10.3502794539008	11.5821443350027	10.9725843139188	11.2314395411475	9.74778334710417	11.0228773236103
Ogt	Ogt	344.766350823597	303.681278937542	318.204945103644	338.532286793004	398.934996182629	328.259737815055
Ola1	Ola1	88.0988575113715	74.4566421535885	85.9217896393451	82.2292204295522	85.5576869780114	93.0878117773739
Oma1	Oma1	23.4946484317419	21.8406150317193	23.4167858181749	23.9981118253295	24.9264745590235	22.4329751621015
Opa1	Opa1	72.6463276224492	61.9071978521461	76.7822723519869	78.350737710307	82.2991422591223	77.6506205841211
Opa3	Opa3	28.6940845893353	31.5899804829413	26.5665629624057	27.1224451269437	26.0126561319865	26.2019215069425
Orai1	Orai1	47.6453004908438	72.1147580243132	41.928181001892	43.821467945916	41.2748997725954	42.6200713378936
Orai2	Orai2	108.507859251458	130.025479699327	110.990917565969	104.153421356396	118.393791452971	95.7725406805483
Orai3	Orai3	22.5713840673095	25.8370912088521	18.3823059564945	20.3081664604921	22.3363492696501	19.4126551460303
Oraov1	Oraov1	27.1391130281859	27.8480569285558	30.2843327064158	28.092065806755	26.0126561319865	25.0660746632918
Orc2	Orc2	40.6236320350285	28.6626253213472	40.8954671841114	41.3166145230701	42.6674402507531	44.039879892457
Orc3	Orc3	62.8548660733365	48.3904535842638	63.0988142663941	59.254597099579	62.3579626119035	66.0340051376934
Orc4	Orc4	50.2693150002834	27.8226016662811	43.8645194102306	44.8449564412723	45.7310293027001	47.1376440115044
Orc5	Orc5	31.5853598358475	22.8333702604338	29.4323438067468	28.1728675300726	29.521858136944	28.7833916061486
Orc6	Orc6	27.649338071688	20.9496808521037	27.5476410892972	32.5092266814509	26.2911642276181	39.419048414878
Ormdl1	Ormdl1	62.9277553652654	44.1903353089332	53.9592969790358	53.3291373896211	55.9522764123779	54.7271661031705
Ormdl2	Ormdl2	31.4152848213468	38.7683644444155	30.542511160861	33.5327151768072	32.4183423315121	34.3335523194418
Ormdl3	Ormdl3	33.067442105068	33.0663856948757	36.5322513039884	34.0175255167129	32.8082536653963	31.1583440974183
Os9	Os9	236.574345170498	278.709666646031	258.359179363259	246.903132550837	249.598955304993	241.54815718272
Osbp	Osbp	109.01808429496	98.3082229050115	111.97199569286	111.290906916118	118.365940643408	117.482704214872
Osbpl11	Osbpl11	34.1121886227153	33.1682067439746	36.2224371586542	36.0106346918805	35.6211854312749	36.4503578007909
Osbpl2	Osbpl2	36.8576852853697	36.0446513810193	38.2104112578818	34.6370053954812	36.3731572894801	36.3729136978147
Osbpl3	Osbpl3	52.310215174292	45.819472094516	56.6959885961544	62.7560051100087	50.8834290718837	57.6442273152734
Osbpl5	Osbpl5	56.2462369384515	73.8711711212697	59.2261374497168	61.9479878768326	61.7173939919509	56.22441876071
Osbpl7	Osbpl7	39.2387354883798	52.5651165973197	37.3326045127683	39.1888358090398	42.7231418698794	35.5984726680529
Osbpl8	Osbpl8	168.252782202495	111.2140408783	164.330586254336	177.332848774377	179.944080587543	182.380862508915
Osbpl9	Osbpl9	228.775190934108	205.296690245706	220.2778573326	218.487859850811	218.32249616557	215.656012087682
Oser1	Oser1	47.4266326150571	50.3250535171434	50.3706164622483	48.75037306829	43.4472629185214	47.395791021425
Osgep	Osgep	29.0585310489797	32.9900199080515	27.1087377167405	26.6915026025831	27.0709868953864	26.8731037327361
Osgin2	Osgin2	13.1686654084841	8.22204971473815	12.186023049811	13.8978964106285	13.9254047815774	14.0948267416656
Osm	Osm	12.5369582117672	12.8549074487392	10.4045917141394	12.6050688375468	12.3100578269144	12.158724167261
Ost4	Ost4	68.3701558292883	86.7260785700089	70.921621436082	72.0212693837611	65.1151927586558	67.8668489081298
Ostc	Ostc	112.686845322047	103.475641146782	101.799764587722	104.072619633079	100.81993061862	104.033244998008
Ostf1	Ostf1	120.194442390721	105.817525276057	111.068371102302	109.351665556496	102.128918668089	106.743788602174
Ostm1	Ostm1	100.611519292496	93.0135283518675	94.5965857087021	98.8743754329794	108.785262153682	102.200401227572
Otub1	Otub1	80.1053318298378	91.638944189032	83.6498192402278	78.7816802346676	80.6559444948962	77.8313234910655
Otud3	Otud3	10.3988723151867	13.4149232187833	10.7660415503627	10.6119596623792	10.973218967883	8.90607184226123
Otud4	Otud4	188.686080373224	130.254577059799	181.292910711383	190.530463582919	215.899475733576	184.368594485304
Otud5	Otud5	214.197332548332	281.637021807625	194.330922660863	196.428989385105	211.359793774781	189.892940497605
Otud6b	Otud6b	32.3628456164222	28.4080726985999	34.9057270409839	33.6943186234424	33.5323747140383	36.8117636146798
Otud7b	Otud7b	127.264703707822	105.130233194639	140.73307551805	135.612225634718	136.580370097711	133.384560025982
Otulin	Otulin	69.8036452372229	70.0783370423348	68.9852830277434	67.2809016157947	62.803575564914	66.6277432605108
Ovca2	Ovca2	30.1761668585558	29.4262831895892	26.8505592622953	27.2571146658064	27.2937933718917	28.8350210081327
Oxa1l	Oxa1l	98.4491369652723	122.541632590556	97.4107308621542	91.3059473488968	104.050624527946	101.296886692849
Oxct1	Oxct1	115.772492013703	94.7953967110987	110.42292496619	109.728740265311	114.828887828887	124.943152801578
Oxr1	Oxr1	80.0567389685519	59.0307532151014	83.8821798492284	77.596588292676	84.3044005476695	81.39375222797
Oxsm	Oxsm	43.8064644492562	40.0920380827015	48.098646063131	48.9927782382429	48.6832151163945	47.6281233303535
Oxsr1	Oxsr1	147.017701820549	126.105369309018	133.710621557142	150.021866293025	150.617178117541	136.017659527172
P2rx4	P2rx4	15.4282334582793	17.513220445015	14.5870826761508	15.2176578914828	14.3153161154615	12.8299063930546
P2rx7	P2rx7	285.84750651442	337.205859353363	291.767471368461	251.07788825558	333.123533184894	266.485158341051
P2ry10	P2ry10	61.6886374024744	39.3538354767343	61.1624758580554	62.4327982167383	62.1908577545246	70.2934308013836
P4ha1	P4ha1	43.1261643912533	42.6121090478999	44.3550584736763	42.3939708339716	46.2880454939632	39.44486311587
P4hb	P4hb	260.190475755454	257.912717367576	253.427970883357	280.597451174279	251.966274117861	286.904586825772
Pa2g4	Pa2g4	129.305603881831	127.938148192799	146.129005215953	147.813285855677	132.848361616248	147.556830870624
Pabpc1	Pabpc1	2161.43476642833	2009.2093066068	1812.74838219571	1851.00587775976	2005.23043773758	1954.50845621196
Pabpc4	Pabpc4	101.802044394001	105.868435800607	97.7721806983774	101.163757593645	108.813112963246	103.387877473206
Pabpn1	Pabpn1	253.75192163507	277.207806171822	252.317803529243	259.373531849521	243.30467234372	242.864706933315
Pacs1	Pacs1	94.0514830188966	110.043098813663	94.9322176994807	97.3391426899449	95.194067086863	88.6734979077314
Pacs2	Pacs2	33.0188492437821	40.3211354431741	35.809351631542	37.9768099592757	35.1198708591382	36.1147666878941
Pacsin1	Pacsin1	64.8471733860592	86.2169733245143	72.1866958628632	61.5439792602446	73.4982864371654	63.0136851216222
Pacsin2	Pacsin2	58.1413585286023	57.3252506426945	60.336304803831	63.5909562509573	57.6790266052935	64.9497876960268
Padi2	Padi2	17.9793586757901	16.3422783803774	26.3083845079605	20.9815141548055	16.6826349283297	20.1096520728159
Padi3	Padi3	5.15084329630744	14.8404179061682	8.98461021469113	9.83087633697562	12.5050134938565	10.1968068918643
Padi4	Padi4	31.9498062954919	79.9549788049304	32.4272138783105	52.4941862486725	80.1267791131962	42.8265889458301
Paf1	Paf1	72.184695440233	74.0748132194675	76.8855437337649	71.617260767173	73.9438993901759	73.0814185085262
Pafah1b1	Pafah1b1	292.140282050946	190.685369700011	294.994702049026	286.6575804231	282.490761399079	289.666759831923
Pafah1b2	Pafah1b2	103.794351706723	76.773071020589	99.6310655703824	100.221070821606	102.351725144594	98.8703047995957
Pag1	Pag1	97.2343154331243	87.5406469628003	107.479690585515	105.284645482843	108.228245962419	108.705705877571
Pagr1a	Pagr1a	54.2539296257288	67.8382739621584	56.876713514266	58.4196459586304	52.6658808839256	53.7978368674562
Paics	Paics	148.062448338196	129.440008667008	154.958708357978	151.206958235017	151.034940260988	164.749421731337
Paip1	Paip1	65.1144341231317	52.3360192368472	60.4912118764981	60.7628959348411	58.848760606946	62.7039087097175
Paip2	Paip2	225.033540615092	174.724920253754	194.744008187975	194.382012394392	205.093361623072	201.019076625183
Paip2b	Paip2b	51.2168757953588	38.4883565593934	53.2105794611449	54.8643701326557	53.1114938369361	53.3848016515833
Pak1ip1	Pak1ip1	65.7947341811346	58.2670953468595	57.780338104824	59.200729284034	60.0741962277248	59.6835886936463
Pak2	Pak2	409.419152764512	305.106773624927	418.558910346473	417.421702658762	419.349639592421	420.521479160682
Pam16	Pam16	15.015194137349	21.7133387203456	15.6456143393759	13.7093590562208	14.1760620676458	14.8950824724195
Pan2	Pan2	50.0992399857827	58.6234690187057	53.4429400701455	54.37955979275	56.2864861271358	53.4106163525753
Pan3	Pan3	116.185531334633	97.1627361026487	107.144058594736	110.859964391758	125.635001939391	111.003214265865
Pank2	Pank2	82.5106784634908	70.4601659764557	74.484484107425	73.3948986801604	73.3868831989128	71.6874246549549
Pank3	Pank3	76.4608672333939	48.9504693543079	75.3622908525385	78.5662089724873	80.3774363992646	82.0649344537636
Pank4	Pank4	100.97596575214	112.639535565685	97.204188098598	65.8534045038503	74.6680204388179	66.4470403535664
Panx1	Panx1	109.042380725603	119.206993232566	104.639727586618	106.362001793744	101.794708953331	106.098421077373
Papd4	Papd4	51.3626543792166	42.5866537856252	47.4273820815736	51.4706977533162	54.3369294577149	54.4432043922578
Papd5	Papd5	85.8149930309333	68.6019318304003	81.8167522136672	86.7810508431108	90.4315786515635	90.7386739870963
Papd7	Papd7	39.7732569625249	39.4302012635585	37.9005971125477	46.1647179221266	40.1887181996323	44.2463975003935
Papola	Papola	322.097781033715	262.112835642906	348.231099355615	347.986088421164	339.724175051362	350.124789555331
Papolg	Papolg	46.333293236124	34.5682461690849	47.7630140723523	47.7807523884787	52.8886873604309	47.8604556392821
Papss1	Papss1	29.6416453844107	27.8735121908306	27.186191253074	32.3476232348157	28.9369911361178	29.764350243847
Paqr4	Paqr4	32.4357349083511	35.5610013977994	35.2413590317626	37.7074708815503	30.7472937577229	35.2628815551561
Paqr7	Paqr7	17.1046871726436	30.673591041051	23.9589605725097	27.3648502968965	30.3016808047124	27.8024329684503
Parg	Parg	119.975774514935	91.4607573531089	109.85493236641	115.061654004273	120.092690836323	119.857656706142
Park7	Park7	162.275860264327	158.764470807498	167.118913562344	166.720889111997	153.485811502546	167.201818325583
Parl	Parl	47.8396719359875	38.7938197066902	46.5237574910156	50.8781517823204	49.6579934511049	47.3183469184488
Parn	Parn	40.1134069915263	37.6483329043273	43.683794492119	36.7917180172841	37.43148805288	39.006013199005
Parp1	Parp1	159.991995783889	172.866686107699	178.917668930487	172.942621807453	163.651356993097	181.916197891058
Parp10	Parp10	149.180084147772	150.593331617309	143.908670507725	136.366375052349	146.857318826515	132.945710109117
Parp11	Parp11	62.3446410298343	54.4488060056498	69.3467328639666	66.742223460344	66.953346189824	68.357328226979
Parp12	Parp12	82.9237177844211	85.4533154562723	88.322849265685	89.5821772514545	85.8083442640798	86.7632100343188
Parp14	Parp14	471.010604444415	444.067050382684	520.048860788861	501.563230540164	561.834381317521	498.99817017655
Parp2	Parp2	38.6070282916628	32.5827357116558	39.4754856846631	38.7040254691341	40.1887181996323	42.800774244838
Parp3	Parp3	85.9364751841481	105.028412145541	82.1523842044459	78.9971514968479	87.9528566004427	75.2240386908673
Parp4	Parp4	110.135720104536	98.7918728882314	109.725843139188	115.196323543136	125.997062463712	112.965131541261
